Employee_ID,Review_Quarter,Performance_Score,Manager_Feedback,,
18262,Q1,2,Poor,,
18262,Q2,2,Poor,,
18262,Q3,1,Poor,,
18262,Q4,2,Poor,,
18263,Q1,4,Good,,
18263,Q2,4,Good,,
18263,Q3,4,Good,,
18263,Q4,3,Average,,
18264,Q1,2,Poor,,
18264,Q2,2,Poor,,
18264,Q3,4,Good,,
18264,Q4,1,Poor,,
18265,Q1,3,Average,,
18265,Q2,2,Poor,,
18265,Q3,4,Good,,
18265,Q4,2,Poor,,
18266,Q1,2,Poor,,
18266,Q2,3,Average,,
18266,Q3,2,Poor,,
18266,Q4,5,Excellent,,
18267,Q1,3,Average,,
18267,Q2,3,Average,,
18267,Q3,1,Poor,,
18267,Q4,4,Good,,
18268,Q1,5,Excellent,,
18268,Q2,2,Poor,,
18268,Q3,2,Poor,,
18268,Q4,1,Poor,,
18269,Q1,3,Average,,
18269,Q2,4,Good,,
18269,Q3,1,Poor,,
18269,Q4,4,Good,,
18270,Q1,5,Excellent,,
18270,Q2,3,Average,,
18270,Q3,2,Poor,,
18270,Q4,1,Poor,,
18271,Q1,3,Average,,
18271,Q2,1,Poor,,
18271,Q3,4,Good,,
18271,Q4,1,Poor,,
18272,Q1,5,Excellent,,
18272,Q2,2,Poor,,
18272,Q3,1,Poor,,
18272,Q4,2,Poor,,
18273,Q1,1,Poor,,
18273,Q2,4,Good,,
18273,Q3,5,Excellent,,
18273,Q4,3,Average,,
18274,Q1,2,Poor,,
18274,Q2,2,Poor,,
18274,Q3,3,Average,,
18274,Q4,5,Excellent,,
18275,Q1,4,Good,,
18275,Q2,4,Good,,
18275,Q3,1,Poor,,
18275,Q4,1,Poor,,
18276,Q1,5,Excellent,,
18276,Q2,5,Excellent,,
18276,Q3,5,Excellent,,
18276,Q4,1,Poor,,
18277,Q1,4,Good,,
18277,Q2,5,Excellent,,
18277,Q3,5,Excellent,,
18277,Q4,3,Average,,
18278,Q1,2,Poor,,
18278,Q2,3,Average,,
18278,Q3,1,Poor,,
18278,Q4,2,Poor,,
18279,Q1,1,Poor,,
18279,Q2,5,Excellent,,
18279,Q3,2,Poor,,
18279,Q4,4,Good,,
18280,Q1,4,Good,,
18280,Q2,3,Average,,
18280,Q3,1,Poor,,
18280,Q4,3,Average,,
18281,Q1,2,Poor,,
18281,Q2,3,Average,,
18281,Q3,4,Good,,
18281,Q4,4,Good,,
18282,Q1,3,Average,,
18282,Q2,4,Good,,
18282,Q3,2,Poor,,
18282,Q4,4,Good,,
18283,Q1,4,Good,,
18283,Q2,4,Good,,
18283,Q3,5,Excellent,,
18283,Q4,1,Poor,,
18284,Q1,1,Poor,,
18284,Q2,5,Excellent,,
18284,Q3,5,Excellent,,
18284,Q4,2,Poor,,
18285,Q1,3,Average,,
18285,Q2,3,Average,,
18285,Q3,3,Average,,
18285,Q4,3,Average,,
18286,Q1,5,Excellent,,
18286,Q2,3,Average,,
18286,Q3,1,Poor,,
18286,Q4,3,Average,,
18287,Q1,3,Average,,
18287,Q2,4,Good,,
18287,Q3,2,Poor,,
18287,Q4,4,Good,,
18288,Q1,4,Good,,
18288,Q2,5,Excellent,,
18288,Q3,2,Poor,,
18288,Q4,4,Good,,
18289,Q1,4,Good,,
18289,Q2,3,Average,,
18289,Q3,3,Average,,
18289,Q4,1,Poor,,
18290,Q1,4,Good,,
18290,Q2,2,Poor,,
18290,Q3,3,Average,,
18290,Q4,4,Good,,
18291,Q1,4,Good,,
18291,Q2,2,Poor,,
18291,Q3,5,Excellent,,
18291,Q4,4,Good,,
18292,Q1,5,Excellent,,
18292,Q2,5,Excellent,,
18292,Q3,5,Excellent,,
18292,Q4,3,Average,,
18293,Q1,3,Average,,
18293,Q2,3,Average,,
18293,Q3,1,Poor,,
18293,Q4,4,Good,,
18294,Q1,4,Good,,
18294,Q2,5,Excellent,,
18294,Q3,1,Poor,,
18294,Q4,3,Average,,
18295,Q1,4,Good,,
18295,Q2,1,Poor,,
18295,Q3,2,Poor,,
18295,Q4,3,Average,,
18296,Q1,5,Excellent,,
18296,Q2,5,Excellent,,
18296,Q3,4,Good,,
18296,Q4,2,Poor,,
18297,Q1,4,Good,,
18297,Q2,3,Average,,
18297,Q3,2,Poor,,
18297,Q4,3,Average,,
18298,Q1,3,Average,,
18298,Q2,3,Average,,
18298,Q3,5,Excellent,,
18298,Q4,4,Good,,
18299,Q1,5,Excellent,,
18299,Q2,1,Poor,,
18299,Q3,5,Excellent,,
18299,Q4,3,Average,,
18300,Q1,1,Poor,,
18300,Q2,4,Good,,
18300,Q3,3,Average,,
18300,Q4,4,Good,,
18301,Q1,1,Poor,,
18301,Q2,2,Poor,,
18301,Q3,4,Good,,
18301,Q4,5,Excellent,,
18302,Q1,4,Good,,
18302,Q2,4,Good,,
18302,Q3,4,Good,,
18302,Q4,5,Excellent,,
18303,Q1,2,Poor,,
18303,Q2,2,Poor,,
18303,Q3,2,Poor,,
18303,Q4,3,Average,,
18304,Q1,3,Average,,
18304,Q2,3,Average,,
18304,Q3,3,Average,,
18304,Q4,3,Average,,
18305,Q1,4,Good,,
18305,Q2,5,Excellent,,
18305,Q3,2,Poor,,
18305,Q4,4,Good,,
18306,Q1,4,Good,,
18306,Q2,2,Poor,,
18306,Q3,2,Poor,,
18306,Q4,4,Good,,
18307,Q1,5,Excellent,,
18307,Q2,5,Excellent,,
18307,Q3,5,Excellent,,
18307,Q4,2,Poor,,
18308,Q1,4,Good,,
18308,Q2,4,Good,,
18308,Q3,2,Poor,,
18308,Q4,2,Poor,,
18309,Q1,2,Poor,,
18309,Q2,2,Poor,,
18309,Q3,2,Poor,,
18309,Q4,3,Average,,
18310,Q1,2,Poor,,
18310,Q2,3,Average,,
18310,Q3,5,Excellent,,
18310,Q4,2,Poor,,
18311,Q1,1,Poor,,
18311,Q2,2,Poor,,
18311,Q3,1,Poor,,
18311,Q4,1,Poor,,
18312,Q1,4,Good,,
18312,Q2,4,Good,,
18312,Q3,4,Good,,
18312,Q4,4,Good,,
18313,Q1,1,Poor,,
18313,Q2,2,Poor,,
18313,Q3,2,Poor,,
18313,Q4,1,Poor,,
18314,Q1,4,Good,,
18314,Q2,3,Average,,
18314,Q3,4,Good,,
18314,Q4,4,Good,,
18315,Q1,5,Excellent,,
18315,Q2,2,Poor,,
18315,Q3,1,Poor,,
18315,Q4,1,Poor,,
18316,Q1,2,Poor,,
18316,Q2,4,Good,,
18316,Q3,5,Excellent,,
18316,Q4,4,Good,,
18317,Q1,3,Average,,
18317,Q2,1,Poor,,
18317,Q3,2,Poor,,
18317,Q4,3,Average,,
18318,Q1,4,Good,,
18318,Q2,3,Average,,
18318,Q3,2,Poor,,
18318,Q4,2,Poor,,
18319,Q1,5,Excellent,,
18319,Q2,2,Poor,,
18319,Q3,4,Good,,
18319,Q4,4,Good,,
18320,Q1,3,Average,,
18320,Q2,2,Poor,,
18320,Q3,4,Good,,
18320,Q4,2,Poor,,
18321,Q1,4,Good,,
18321,Q2,3,Average,,
18321,Q3,4,Good,,
18321,Q4,3,Average,,
18322,Q1,4,Good,,
18322,Q2,5,Excellent,,
18322,Q3,2,Poor,,
18322,Q4,2,Poor,,
18323,Q1,1,Poor,,
18323,Q2,5,Excellent,,
18323,Q3,3,Average,,
18323,Q4,3,Average,,
18324,Q1,3,Average,,
18324,Q2,4,Good,,
18324,Q3,3,Average,,
18324,Q4,5,Excellent,,
18325,Q1,1,Poor,,
18325,Q2,3,Average,,
18325,Q3,1,Poor,,
18325,Q4,2,Poor,,
18326,Q1,4,Good,,
18326,Q2,3,Average,,
18326,Q3,1,Poor,,
18326,Q4,4,Good,,
18327,Q1,5,Excellent,,
18327,Q2,1,Poor,,
18327,Q3,1,Poor,,
18327,Q4,4,Good,,
18328,Q1,1,Poor,,
18328,Q2,1,Poor,,
18328,Q3,5,Excellent,,
18328,Q4,4,Good,,
18329,Q1,2,Poor,,
18329,Q2,2,Poor,,
18329,Q3,5,Excellent,,
18329,Q4,2,Poor,,
18330,Q1,5,Excellent,,
18330,Q2,5,Excellent,,
18330,Q3,1,Poor,,
18330,Q4,2,Poor,,
18331,Q1,3,Average,,
18331,Q2,3,Average,,
18331,Q3,5,Excellent,,
18331,Q4,3,Average,,
18332,Q1,3,Average,,
18332,Q2,5,Excellent,,
18332,Q3,1,Poor,,
18332,Q4,5,Excellent,,
18333,Q1,1,Poor,,
18333,Q2,3,Average,,
18333,Q3,3,Average,,
18333,Q4,5,Excellent,,
18334,Q1,4,Good,,
18334,Q2,3,Average,,
18334,Q3,5,Excellent,,
18334,Q4,1,Poor,,
18335,Q1,5,Excellent,,
18335,Q2,1,Poor,,
18335,Q3,4,Good,,
18335,Q4,1,Poor,,
18336,Q1,4,Good,,
18336,Q2,3,Average,,
18336,Q3,2,Poor,,
18336,Q4,1,Poor,,
18337,Q1,2,Poor,,
18337,Q2,2,Poor,,
18337,Q3,1,Poor,,
18337,Q4,2,Poor,,
18338,Q1,5,Excellent,,
18338,Q2,5,Excellent,,
18338,Q3,4,Good,,
18338,Q4,4,Good,,
18339,Q1,3,Average,,
18339,Q2,1,Poor,,
18339,Q3,4,Good,,
18339,Q4,1,Poor,,
18340,Q1,5,Excellent,,
18340,Q2,5,Excellent,,
18340,Q3,4,Good,,
18340,Q4,1,Poor,,
18341,Q1,1,Poor,,
18341,Q2,4,Good,,
18341,Q3,1,Poor,,
18341,Q4,4,Good,,
18342,Q1,3,Average,,
18342,Q2,2,Poor,,
18342,Q3,3,Average,,
18342,Q4,3,Average,,
18343,Q1,1,Poor,,
18343,Q2,2,Poor,,
18343,Q3,1,Poor,,
18343,Q4,4,Good,,
18344,Q1,2,Poor,,
18344,Q2,2,Poor,,
18344,Q3,1,Poor,,
18344,Q4,5,Excellent,,
18345,Q1,3,Average,,
18345,Q2,4,Good,,
18345,Q3,2,Poor,,
18345,Q4,3,Average,,
18346,Q1,1,Poor,,
18346,Q2,5,Excellent,,
18346,Q3,2,Poor,,
18346,Q4,4,Good,,
18347,Q1,5,Excellent,,
18347,Q2,5,Excellent,,
18347,Q3,5,Excellent,,
18347,Q4,5,Excellent,,
18348,Q1,3,Average,,
18348,Q2,2,Poor,,
18348,Q3,2,Poor,,
18348,Q4,2,Poor,,
18349,Q1,3,Average,,
18349,Q2,4,Good,,
18349,Q3,3,Average,,
18349,Q4,5,Excellent,,
18350,Q1,2,Poor,,
18350,Q2,5,Excellent,,
18350,Q3,2,Poor,,
18350,Q4,1,Poor,,
18351,Q1,5,Excellent,,
18351,Q2,4,Good,,
18351,Q3,4,Good,,
18351,Q4,2,Poor,,
18352,Q1,2,Poor,,
18352,Q2,1,Poor,,
18352,Q3,3,Average,,
18352,Q4,5,Excellent,,
18353,Q1,1,Poor,,
18353,Q2,1,Poor,,
18353,Q3,4,Good,,
18353,Q4,1,Poor,,
18354,Q1,5,Excellent,,
18354,Q2,2,Poor,,
18354,Q3,2,Poor,,
18354,Q4,3,Average,,
18355,Q1,1,Poor,,
18355,Q2,2,Poor,,
18355,Q3,1,Poor,,
18355,Q4,3,Average,,
18356,Q1,3,Average,,
18356,Q2,4,Good,,
18356,Q3,1,Poor,,
18356,Q4,3,Average,,
18357,Q1,2,Poor,,
18357,Q2,3,Average,,
18357,Q3,3,Average,,
18357,Q4,1,Poor,,
18358,Q1,4,Good,,
18358,Q2,3,Average,,
18358,Q3,2,Poor,,
18358,Q4,5,Excellent,,
18359,Q1,2,Poor,,
18359,Q2,2,Poor,,
18359,Q3,4,Good,,
18359,Q4,4,Good,,
18360,Q1,1,Poor,,
18360,Q2,5,Excellent,,
18360,Q3,2,Poor,,
18360,Q4,2,Poor,,
18361,Q1,3,Average,,
18361,Q2,1,Poor,,
18361,Q3,3,Average,,
18361,Q4,3,Average,,
18362,Q1,4,Good,,
18362,Q2,4,Good,,
18362,Q3,4,Good,,
18362,Q4,4,Good,,
18363,Q1,5,Excellent,,
18363,Q2,1,Poor,,
18363,Q3,5,Excellent,,
18363,Q4,5,Excellent,,
18364,Q1,3,Average,,
18364,Q2,1,Poor,,
18364,Q3,1,Poor,,
18364,Q4,3,Average,,
18365,Q1,1,Poor,,
18365,Q2,5,Excellent,,
18365,Q3,1,Poor,,
18365,Q4,2,Poor,,
18366,Q1,2,Poor,,
18366,Q2,5,Excellent,,
18366,Q3,3,Average,,
18366,Q4,3,Average,,
18367,Q1,3,Average,,
18367,Q2,5,Excellent,,
18367,Q3,2,Poor,,
18367,Q4,2,Poor,,
18368,Q1,2,Poor,,
18368,Q2,1,Poor,,
18368,Q3,1,Poor,,
18368,Q4,5,Excellent,,
18369,Q1,2,Poor,,
18369,Q2,1,Poor,,
18369,Q3,3,Average,,
18369,Q4,4,Good,,
18370,Q1,5,Excellent,,
18370,Q2,4,Good,,
18370,Q3,1,Poor,,
18370,Q4,5,Excellent,,
18371,Q1,4,Good,,
18371,Q2,5,Excellent,,
18371,Q3,1,Poor,,
18371,Q4,1,Poor,,
18372,Q1,5,Excellent,,
18372,Q2,3,Average,,
18372,Q3,2,Poor,,
18372,Q4,5,Excellent,,
18373,Q1,1,Poor,,
18373,Q2,2,Poor,,
18373,Q3,1,Poor,,
18373,Q4,4,Good,,
18374,Q1,4,Good,,
18374,Q2,5,Excellent,,
18374,Q3,5,Excellent,,
18374,Q4,3,Average,,
18375,Q1,3,Average,,
18375,Q2,3,Average,,
18375,Q3,3,Average,,
18375,Q4,1,Poor,,
18376,Q1,1,Poor,,
18376,Q2,1,Poor,,
18376,Q3,3,Average,,
18376,Q4,2,Poor,,
18377,Q1,5,Excellent,,
18377,Q2,2,Poor,,
18377,Q3,5,Excellent,,
18377,Q4,2,Poor,,
18378,Q1,1,Poor,,
18378,Q2,5,Excellent,,
18378,Q3,5,Excellent,,
18378,Q4,3,Average,,
18379,Q1,3,Average,,
18379,Q2,4,Good,,
18379,Q3,1,Poor,,
18379,Q4,4,Good,,
18380,Q1,4,Good,,
18380,Q2,2,Poor,,
18380,Q3,3,Average,,
18380,Q4,2,Poor,,
18381,Q1,5,Excellent,,
18381,Q2,5,Excellent,,
18381,Q3,1,Poor,,
18381,Q4,4,Good,,
18382,Q1,1,Poor,,
18382,Q2,5,Excellent,,
18382,Q3,3,Average,,
18382,Q4,2,Poor,,
18383,Q1,4,Good,,
18383,Q2,4,Good,,
18383,Q3,1,Poor,,
18383,Q4,4,Good,,
18384,Q1,2,Poor,,
18384,Q2,3,Average,,
18384,Q3,5,Excellent,,
18384,Q4,4,Good,,
18385,Q1,3,Average,,
18385,Q2,3,Average,,
18385,Q3,2,Poor,,
18385,Q4,2,Poor,,
18386,Q1,1,Poor,,
18386,Q2,2,Poor,,
18386,Q3,1,Poor,,
18386,Q4,3,Average,,
18387,Q1,1,Poor,,
18387,Q2,3,Average,,
18387,Q3,2,Poor,,
18387,Q4,4,Good,,
18388,Q1,1,Poor,,
18388,Q2,1,Poor,,
18388,Q3,4,Good,,
18388,Q4,5,Excellent,,
18389,Q1,4,Good,,
18389,Q2,5,Excellent,,
18389,Q3,4,Good,,
18389,Q4,2,Poor,,
18390,Q1,5,Excellent,,
18390,Q2,2,Poor,,
18390,Q3,2,Poor,,
18390,Q4,1,Poor,,
18391,Q1,3,Average,,
18391,Q2,1,Poor,,
18391,Q3,2,Poor,,
18391,Q4,3,Average,,
18392,Q1,2,Poor,,
18392,Q2,1,Poor,,
18392,Q3,5,Excellent,,
18392,Q4,2,Poor,,
18393,Q1,2,Poor,,
18393,Q2,4,Good,,
18393,Q3,3,Average,,
18393,Q4,3,Average,,
18394,Q1,3,Average,,
18394,Q2,2,Poor,,
18394,Q3,1,Poor,,
18394,Q4,3,Average,,
18395,Q1,2,Poor,,
18395,Q2,4,Good,,
18395,Q3,2,Poor,,
18395,Q4,5,Excellent,,
18396,Q1,1,Poor,,
18396,Q2,3,Average,,
18396,Q3,4,Good,,
18396,Q4,4,Good,,
18397,Q1,3,Average,,
18397,Q2,1,Poor,,
18397,Q3,3,Average,,
18397,Q4,3,Average,,
18398,Q1,3,Average,,
18398,Q2,3,Average,,
18398,Q3,5,Excellent,,
18398,Q4,4,Good,,
18399,Q1,3,Average,,
18399,Q2,1,Poor,,
18399,Q3,2,Poor,,
18399,Q4,2,Poor,,
18400,Q1,3,Average,,
18400,Q2,2,Poor,,
18400,Q3,5,Excellent,,
18400,Q4,3,Average,,
18401,Q1,5,Excellent,,
18401,Q2,2,Poor,,
18401,Q3,5,Excellent,,
18401,Q4,2,Poor,,
18402,Q1,5,Excellent,,
18402,Q2,1,Poor,,
18402,Q3,5,Excellent,,
18402,Q4,3,Average,,
18403,Q1,3,Average,,
18403,Q2,2,Poor,,
18403,Q3,1,Poor,,
18403,Q4,1,Poor,,
18404,Q1,1,Poor,,
18404,Q2,2,Poor,,
18404,Q3,2,Poor,,
18404,Q4,2,Poor,,
18405,Q1,3,Average,,
18405,Q2,5,Excellent,,
18405,Q3,2,Poor,,
18405,Q4,5,Excellent,,
18406,Q1,1,Poor,,
18406,Q2,1,Poor,,
18406,Q3,5,Excellent,,
18406,Q4,4,Good,,
18407,Q1,4,Good,,
18407,Q2,4,Good,,
18407,Q3,4,Good,,
18407,Q4,2,Poor,,
18408,Q1,1,Poor,,
18408,Q2,5,Excellent,,
18408,Q3,3,Average,,
18408,Q4,5,Excellent,,
18409,Q1,5,Excellent,,
18409,Q2,2,Poor,,
18409,Q3,5,Excellent,,
18409,Q4,4,Good,,
18410,Q1,5,Excellent,,
18410,Q2,5,Excellent,,
18410,Q3,5,Excellent,,
18410,Q4,4,Good,,
18411,Q1,4,Good,,
18411,Q2,5,Excellent,,
18411,Q3,2,Poor,,
18411,Q4,4,Good,,
18412,Q1,5,Excellent,,
18412,Q2,2,Poor,,
18412,Q3,2,Poor,,
18412,Q4,5,Excellent,,
18413,Q1,3,Average,,
18413,Q2,1,Poor,,
18413,Q3,3,Average,,
18413,Q4,1,Poor,,
18414,Q1,3,Average,,
18414,Q2,2,Poor,,
18414,Q3,4,Good,,
18414,Q4,1,Poor,,
18415,Q1,3,Average,,
18415,Q2,4,Good,,
18415,Q3,2,Poor,,
18415,Q4,1,Poor,,
18416,Q1,5,Excellent,,
18416,Q2,4,Good,,
18416,Q3,4,Good,,
18416,Q4,4,Good,,
18417,Q1,1,Poor,,
18417,Q2,1,Poor,,
18417,Q3,3,Average,,
18417,Q4,3,Average,,
18418,Q1,4,Good,,
18418,Q2,5,Excellent,,
18418,Q3,5,Excellent,,
18418,Q4,3,Average,,
18419,Q1,2,Poor,,
18419,Q2,3,Average,,
18419,Q3,1,Poor,,
18419,Q4,5,Excellent,,
18420,Q1,5,Excellent,,
18420,Q2,3,Average,,
18420,Q3,1,Poor,,
18420,Q4,4,Good,,
18421,Q1,4,Good,,
18421,Q2,4,Good,,
18421,Q3,3,Average,,
18421,Q4,4,Good,,
18422,Q1,3,Average,,
18422,Q2,1,Poor,,
18422,Q3,5,Excellent,,
18422,Q4,4,Good,,
18423,Q1,5,Excellent,,
18423,Q2,1,Poor,,
18423,Q3,4,Good,,
18423,Q4,5,Excellent,,
18424,Q1,1,Poor,,
18424,Q2,4,Good,,
18424,Q3,2,Poor,,
18424,Q4,2,Poor,,
18425,Q1,3,Average,,
18425,Q2,1,Poor,,
18425,Q3,4,Good,,
18425,Q4,3,Average,,
18426,Q1,3,Average,,
18426,Q2,4,Good,,
18426,Q3,3,Average,,
18426,Q4,2,Poor,,
18427,Q1,4,Good,,
18427,Q2,5,Excellent,,
18427,Q3,5,Excellent,,
18427,Q4,4,Good,,
18428,Q1,1,Poor,,
18428,Q2,2,Poor,,
18428,Q3,2,Poor,,
18428,Q4,3,Average,,
18429,Q1,3,Average,,
18429,Q2,2,Poor,,
18429,Q3,3,Average,,
18429,Q4,4,Good,,
18430,Q1,3,Average,,
18430,Q2,3,Average,,
18430,Q3,3,Average,,
18430,Q4,3,Average,,
18431,Q1,2,Poor,,
18431,Q2,2,Poor,,
18431,Q3,4,Good,,
18431,Q4,3,Average,,
18432,Q1,5,Excellent,,
18432,Q2,4,Good,,
18432,Q3,3,Average,,
18432,Q4,3,Average,,
18433,Q1,3,Average,,
18433,Q2,4,Good,,
18433,Q3,1,Poor,,
18433,Q4,1,Poor,,
18434,Q1,2,Poor,,
18434,Q2,3,Average,,
18434,Q3,3,Average,,
18434,Q4,3,Average,,
18435,Q1,4,Good,,
18435,Q2,4,Good,,
18435,Q3,2,Poor,,
18435,Q4,2,Poor,,
18436,Q1,3,Average,,
18436,Q2,1,Poor,,
18436,Q3,2,Poor,,
18436,Q4,1,Poor,,
18437,Q1,4,Good,,
18437,Q2,4,Good,,
18437,Q3,1,Poor,,
18437,Q4,4,Good,,
18438,Q1,1,Poor,,
18438,Q2,4,Good,,
18438,Q3,3,Average,,
18438,Q4,2,Poor,,
18439,Q1,4,Good,,
18439,Q2,5,Excellent,,
18439,Q3,2,Poor,,
18439,Q4,3,Average,,
18440,Q1,2,Poor,,
18440,Q2,5,Excellent,,
18440,Q3,4,Good,,
18440,Q4,4,Good,,
18441,Q1,5,Excellent,,
18441,Q2,3,Average,,
18441,Q3,1,Poor,,
18441,Q4,2,Poor,,
18442,Q1,4,Good,,
18442,Q2,1,Poor,,
18442,Q3,5,Excellent,,
18442,Q4,1,Poor,,
18443,Q1,1,Poor,,
18443,Q2,4,Good,,
18443,Q3,5,Excellent,,
18443,Q4,3,Average,,
18444,Q1,1,Poor,,
18444,Q2,1,Poor,,
18444,Q3,5,Excellent,,
18444,Q4,5,Excellent,,
18445,Q1,1,Poor,,
18445,Q2,1,Poor,,
18445,Q3,1,Poor,,
18445,Q4,1,Poor,,
18446,Q1,1,Poor,,
18446,Q2,5,Excellent,,
18446,Q3,1,Poor,,
18446,Q4,4,Good,,
18447,Q1,2,Poor,,
18447,Q2,5,Excellent,,
18447,Q3,2,Poor,,
18447,Q4,2,Poor,,
18448,Q1,1,Poor,,
18448,Q2,3,Average,,
18448,Q3,4,Good,,
18448,Q4,2,Poor,,
18449,Q1,4,Good,,
18449,Q2,5,Excellent,,
18449,Q3,1,Poor,,
18449,Q4,5,Excellent,,
18450,Q1,4,Good,,
18450,Q2,4,Good,,
18450,Q3,3,Average,,
18450,Q4,4,Good,,
18451,Q1,5,Excellent,,
18451,Q2,3,Average,,
18451,Q3,5,Excellent,,
18451,Q4,2,Poor,,
18452,Q1,3,Average,,
18452,Q2,3,Average,,
18452,Q3,2,Poor,,
18452,Q4,4,Good,,
18453,Q1,3,Average,,
18453,Q2,4,Good,,
18453,Q3,2,Poor,,
18453,Q4,2,Poor,,
18454,Q1,4,Good,,
18454,Q2,3,Average,,
18454,Q3,2,Poor,,
18454,Q4,4,Good,,
18455,Q1,3,Average,,
18455,Q2,3,Average,,
18455,Q3,4,Good,,
18455,Q4,2,Poor,,
18456,Q1,3,Average,,
18456,Q2,1,Poor,,
18456,Q3,2,Poor,,
18456,Q4,5,Excellent,,
18457,Q1,4,Good,,
18457,Q2,3,Average,,
18457,Q3,5,Excellent,,
18457,Q4,3,Average,,
18458,Q1,5,Excellent,,
18458,Q2,2,Poor,,
18458,Q3,1,Poor,,
18458,Q4,2,Poor,,
18459,Q1,4,Good,,
18459,Q2,5,Excellent,,
18459,Q3,3,Average,,
18459,Q4,3,Average,,
18460,Q1,2,Poor,,
18460,Q2,1,Poor,,
18460,Q3,3,Average,,
18460,Q4,4,Good,,
18461,Q1,4,Good,,
18461,Q2,2,Poor,,
18461,Q3,3,Average,,
18461,Q4,4,Good,,
18462,Q1,5,Excellent,,
18462,Q2,5,Excellent,,
18462,Q3,4,Good,,
18462,Q4,1,Poor,,
18463,Q1,4,Good,,
18463,Q2,1,Poor,,
18463,Q3,3,Average,,
18463,Q4,5,Excellent,,
18464,Q1,1,Poor,,
18464,Q2,3,Average,,
18464,Q3,2,Poor,,
18464,Q4,4,Good,,
18465,Q1,1,Poor,,
18465,Q2,5,Excellent,,
18465,Q3,3,Average,,
18465,Q4,3,Average,,
18466,Q1,5,Excellent,,
18466,Q2,5,Excellent,,
18466,Q3,5,Excellent,,
18466,Q4,4,Good,,
18467,Q1,1,Poor,,
18467,Q2,1,Poor,,
18467,Q3,1,Poor,,
18467,Q4,2,Poor,,
18468,Q1,5,Excellent,,
18468,Q2,5,Excellent,,
18468,Q3,2,Poor,,
18468,Q4,2,Poor,,
18469,Q1,4,Good,,
18469,Q2,1,Poor,,
18469,Q3,4,Good,,
18469,Q4,4,Good,,
18470,Q1,3,Average,,
18470,Q2,2,Poor,,
18470,Q3,1,Poor,,
18470,Q4,3,Average,,
18471,Q1,4,Good,,
18471,Q2,4,Good,,
18471,Q3,5,Excellent,,
18471,Q4,3,Average,,
18472,Q1,2,Poor,,
18472,Q2,5,Excellent,,
18472,Q3,1,Poor,,
18472,Q4,4,Good,,
18473,Q1,2,Poor,,
18473,Q2,1,Poor,,
18473,Q3,1,Poor,,
18473,Q4,1,Poor,,
18474,Q1,2,Poor,,
18474,Q2,1,Poor,,
18474,Q3,2,Poor,,
18474,Q4,4,Good,,
18475,Q1,3,Average,,
18475,Q2,5,Excellent,,
18475,Q3,5,Excellent,,
18475,Q4,3,Average,,
18476,Q1,1,Poor,,
18476,Q2,5,Excellent,,
18476,Q3,2,Poor,,
18476,Q4,2,Poor,,
18477,Q1,2,Poor,,
18477,Q2,2,Poor,,
18477,Q3,3,Average,,
18477,Q4,3,Average,,
18478,Q1,2,Poor,,
18478,Q2,2,Poor,,
18478,Q3,4,Good,,
18478,Q4,1,Poor,,
18479,Q1,5,Excellent,,
18479,Q2,3,Average,,
18479,Q3,4,Good,,
18479,Q4,2,Poor,,
18480,Q1,1,Poor,,
18480,Q2,2,Poor,,
18480,Q3,5,Excellent,,
18480,Q4,1,Poor,,
18481,Q1,2,Poor,,
18481,Q2,1,Poor,,
18481,Q3,1,Poor,,
18481,Q4,4,Good,,
18482,Q1,4,Good,,
18482,Q2,2,Poor,,
18482,Q3,1,Poor,,
18482,Q4,2,Poor,,
18483,Q1,3,Average,,
18483,Q2,3,Average,,
18483,Q3,3,Average,,
18483,Q4,4,Good,,
18484,Q1,2,Poor,,
18484,Q2,1,Poor,,
18484,Q3,3,Average,,
18484,Q4,5,Excellent,,
18485,Q1,3,Average,,
18485,Q2,4,Good,,
18485,Q3,1,Poor,,
18485,Q4,2,Poor,,
18486,Q1,4,Good,,
18486,Q2,4,Good,,
18486,Q3,5,Excellent,,
18486,Q4,4,Good,,
18487,Q1,1,Poor,,
18487,Q2,2,Poor,,
18487,Q3,3,Average,,
18487,Q4,3,Average,,
18488,Q1,2,Poor,,
18488,Q2,2,Poor,,
18488,Q3,2,Poor,,
18488,Q4,1,Poor,,
18489,Q1,5,Excellent,,
18489,Q2,1,Poor,,
18489,Q3,4,Good,,
18489,Q4,4,Good,,
18490,Q1,3,Average,,
18490,Q2,5,Excellent,,
18490,Q3,3,Average,,
18490,Q4,2,Poor,,
18491,Q1,5,Excellent,,
18491,Q2,2,Poor,,
18491,Q3,4,Good,,
18491,Q4,4,Good,,
18492,Q1,2,Poor,,
18492,Q2,1,Poor,,
18492,Q3,3,Average,,
18492,Q4,3,Average,,
18493,Q1,5,Excellent,,
18493,Q2,1,Poor,,
18493,Q3,4,Good,,
18493,Q4,5,Excellent,,
18494,Q1,4,Good,,
18494,Q2,5,Excellent,,
18494,Q3,4,Good,,
18494,Q4,4,Good,,
18495,Q1,1,Poor,,
18495,Q2,5,Excellent,,
18495,Q3,3,Average,,
18495,Q4,5,Excellent,,
18496,Q1,1,Poor,,
18496,Q2,4,Good,,
18496,Q3,1,Poor,,
18496,Q4,4,Good,,
18497,Q1,3,Average,,
18497,Q2,2,Poor,,
18497,Q3,4,Good,,
18497,Q4,5,Excellent,,
18498,Q1,5,Excellent,,
18498,Q2,5,Excellent,,
