Employee_ID,Last_Working_Date,Reason_For_Leaving
3912,14-01-2024,Personal Reasons
45002,24-03-2025,Relocation
29170,03-12-2024,Retirement
45488,27-10-2024,Relocation
4934,14-08-2023,Personal Reasons
23302,30-03-2018,Unknown
18242,31-01-2025,Better Opportunity
1167,02-06-2025,Unknown
25789,02-10-2025,Relocation
24675,26-09-2025,Better Opportunity
26254,22-07-2025,Relocation
49763,09-12-2024,Personal Reasons
7764,19-07-2025,Unknown
1882,11-05-2023,Relocation
5934,18-12-2021,Personal Reasons
17987,06-12-2024,Personal Reasons
32271,24-07-2024,Personal Reasons
25203,05-04-2023,Unknown
17244,19-09-2025,Relocation
29651,04-03-2024,Relocation
570,01-01-2019,Better Opportunity
16448,11-10-2018,Unknown
39941,01-09-2025,Personal Reasons
7104,31-05-2024,Better Opportunity
6282,18-04-2016,Relocation
25682,01-10-2022,Unknown
14134,02-06-2023,Unknown
44617,28-09-2017,Better Opportunity
25656,30-11-2021,Retirement
12954,14-05-2024,Better Opportunity
26575,09-05-2023,Personal Reasons
11005,01-03-2025,Retirement
14443,18-10-2018,Unknown
23516,18-01-2021,Relocation
18842,04-01-2020,Relocation
15023,07-08-2024,Personal Reasons
13649,27-03-2022,Better Opportunity
11379,27-02-2022,Better Opportunity
29749,05-12-2023,Relocation
31534,09-10-2024,Retirement
31081,27-02-2024,Retirement
25791,26-05-2019,Relocation
5906,14-05-2024,Retirement
3224,18-10-2023,Better Opportunity
34316,03-07-2024,Relocation
8834,31-07-2025,Better Opportunity
29913,21-08-2025,Relocation
46983,10-09-2025,Relocation
23318,13-10-2018,Retirement
1700,29-03-2025,Relocation
24368,10-09-2025,Better Opportunity
46569,01-06-2021,Retirement
38683,27-11-2019,Unknown
18253,04-03-2024,Relocation
36488,29-05-2025,Retirement
23379,19-09-2017,Better Opportunity
15809,15-01-2025,Unknown
34609,29-10-2021,Retirement
5562,18-08-2023,Unknown
9734,14-03-2022,Retirement
36397,30-06-2023,Retirement
15609,05-05-2025,Unknown
23923,04-07-2023,Better Opportunity
49292,20-11-2019,Relocation
37076,29-01-2021,Unknown
47000,22-03-2025,Unknown
28687,18-09-2018,Relocation
43821,29-07-2021,Retirement
2901,27-09-2025,Better Opportunity
10683,22-11-2024,Relocation
31715,26-10-2024,Relocation
49668,16-01-2025,Better Opportunity
34622,09-08-2020,Personal Reasons
38270,17-01-2025,Better Opportunity
23496,21-02-2024,Unknown
24542,15-11-2023,Personal Reasons
32889,01-07-2025,Personal Reasons
6608,12-02-2023,Relocation
16655,04-06-2025,Better Opportunity
46957,10-08-2024,Personal Reasons
12936,07-10-2025,Unknown
3710,14-04-2019,Retirement
2833,03-03-2022,Relocation
33825,31-07-2025,Personal Reasons
1289,13-07-2022,Relocation
30696,01-07-2023,Better Opportunity
24346,28-11-2020,Relocation
41802,08-10-2025,Relocation
49764,07-02-2025,Retirement
32788,26-03-2022,Better Opportunity
1653,11-08-2025,Better Opportunity
22909,09-11-2024,Personal Reasons
19604,31-01-2023,Better Opportunity
38139,25-02-2023,Relocation
22381,02-08-2025,Personal Reasons
22357,07-10-2022,Personal Reasons
12965,30-06-2024,Unknown
49236,17-07-2025,Better Opportunity
36658,18-02-2025,Personal Reasons
31642,24-10-2023,Retirement
1677,10-10-2024,Better Opportunity
38802,17-05-2018,Relocation
28626,20-05-2024,Personal Reasons
9696,23-12-2022,Relocation
18583,06-04-2022,Retirement
28790,01-04-2023,Better Opportunity
42864,16-05-2025,Relocation
20927,09-02-2025,Personal Reasons
38100,13-06-2021,Relocation
14772,12-07-2022,Unknown
42532,13-06-2019,Unknown
41455,17-02-2025,Retirement
44331,06-09-2025,Personal Reasons
5461,02-02-2024,Personal Reasons
22960,24-12-2024,Personal Reasons
6862,24-11-2024,Retirement
31093,14-09-2024,Better Opportunity
535,25-05-2024,Personal Reasons
11782,11-01-2025,Personal Reasons
31398,31-12-2024,Better Opportunity
19739,15-06-2025,Unknown
33859,10-06-2022,Better Opportunity
46725,09-07-2020,Better Opportunity
35228,11-04-2025,Better Opportunity
10928,16-02-2020,Unknown
5643,01-01-2020,Personal Reasons
49597,09-05-2020,Unknown
3328,28-12-2018,Personal Reasons
33532,03-06-2022,Better Opportunity
530,18-02-2023,Personal Reasons
28960,22-10-2022,Relocation
22809,09-07-2023,Retirement
33321,25-08-2024,Unknown
13411,01-07-2019,Personal Reasons
6673,21-07-2020,Personal Reasons
18306,03-03-2025,Relocation
32211,09-02-2023,Retirement
38690,25-05-2025,Unknown
9134,20-04-2023,Unknown
14568,18-04-2019,Personal Reasons
22176,15-06-2025,Relocation
29473,21-09-2023,Better Opportunity
3132,16-01-2024,Personal Reasons
18819,05-08-2024,Unknown
32735,28-07-2025,Relocation
16003,07-09-2024,Better Opportunity
26578,30-07-2025,Relocation
20564,19-01-2025,Unknown
30847,25-07-2025,Personal Reasons
15316,27-09-2025,Unknown
20366,28-12-2023,Personal Reasons
16713,25-08-2025,Retirement
23962,12-02-2025,Better Opportunity
8021,04-10-2025,Unknown
20121,22-05-2024,Better Opportunity
39205,25-07-2024,Better Opportunity
21327,23-07-2025,Better Opportunity
31000,15-01-2023,Retirement
42938,03-09-2025,Better Opportunity
37400,11-07-2025,Personal Reasons
49486,11-08-2024,Retirement
28795,30-03-2019,Unknown
567,30-01-2022,Unknown
34718,29-09-2021,Unknown
40491,15-03-2022,Relocation
12231,02-06-2025,Unknown
5248,06-03-2024,Retirement
29983,24-08-2025,Unknown
27016,22-05-2025,Personal Reasons
40504,19-07-2021,Personal Reasons
8947,27-05-2025,Personal Reasons
41346,08-03-2024,Better Opportunity
11343,09-06-2025,Unknown
8779,31-08-2017,Relocation
29534,05-06-2024,Better Opportunity
23255,21-07-2025,Personal Reasons
29295,01-08-2024,Personal Reasons
16186,14-07-2024,Relocation
22516,24-03-2024,Personal Reasons
48269,27-09-2024,Personal Reasons
30094,23-02-2023,Personal Reasons
16191,01-01-2024,Personal Reasons
14841,27-03-2024,Personal Reasons
26147,26-01-2024,Personal Reasons
7215,24-09-2021,Unknown
13119,07-07-2025,Relocation
41284,28-06-2025,Relocation
26363,15-06-2024,Better Opportunity
2446,04-09-2021,Relocation
46878,18-07-2025,Retirement
43226,27-05-2023,Better Opportunity
36621,15-03-2025,Retirement
49644,29-12-2024,Better Opportunity
30791,01-07-2024,Better Opportunity
16925,01-01-2021,Retirement
20936,24-04-2024,Relocation
44858,24-11-2021,Unknown
33873,17-10-2020,Better Opportunity
28773,20-09-2021,Personal Reasons
2606,26-12-2024,Unknown
25023,18-07-2021,Retirement
27130,29-08-2022,Retirement
37191,29-12-2024,Better Opportunity
49471,13-06-2022,Better Opportunity
308,07-11-2024,Better Opportunity
20824,22-04-2025,Relocation
26572,22-02-2022,Better Opportunity
15231,04-11-2023,Relocation
15106,13-11-2024,Relocation
16771,12-02-2019,Personal Reasons
25739,18-09-2025,Relocation
41921,27-06-2024,Relocation
6671,23-03-2018,Better Opportunity
38778,17-05-2025,Unknown
7300,14-07-2024,Personal Reasons
47043,26-07-2025,Retirement
27453,01-05-2021,Better Opportunity
41504,02-10-2025,Relocation
22220,21-01-2021,Relocation
34723,27-06-2023,Unknown
49463,21-08-2025,Personal Reasons
23537,18-03-2025,Better Opportunity
8348,05-09-2025,Relocation
45733,26-01-2017,Retirement
14891,28-06-2019,Relocation
5362,08-12-2022,Better Opportunity
15802,10-01-2025,Retirement
13217,24-11-2024,Better Opportunity
2539,19-09-2021,Relocation
33568,03-06-2025,Unknown
48301,14-01-2022,Better Opportunity
21448,24-08-2024,Retirement
38676,23-10-2018,Retirement
479,20-08-2022,Unknown
15624,14-09-2024,Better Opportunity
11245,16-02-2023,Personal Reasons
891,16-11-2021,Retirement
758,22-12-2023,Retirement
2570,30-11-2017,Personal Reasons
23681,18-10-2020,Better Opportunity
40482,24-04-2021,Better Opportunity
44971,29-01-2025,Retirement
22289,30-06-2024,Relocation
42026,29-09-2020,Personal Reasons
32278,23-04-2025,Retirement
31258,20-12-2023,Relocation
16497,18-09-2023,Personal Reasons
30150,15-07-2025,Better Opportunity
39215,31-08-2025,Better Opportunity
20296,18-10-2021,Better Opportunity
4120,16-08-2023,Personal Reasons
16849,17-04-2025,Relocation
44205,29-12-2024,Better Opportunity
20362,16-06-2025,Relocation
7660,19-12-2023,Relocation
34738,03-10-2025,Personal Reasons
37412,06-05-2022,Relocation
1343,20-03-2021,Unknown
39229,17-03-2018,Relocation
13184,09-02-2025,Unknown
31116,16-12-2024,Better Opportunity
35952,13-01-2024,Personal Reasons
6961,25-06-2023,Retirement
26142,26-06-2022,Personal Reasons
36384,22-03-2024,Retirement
22487,16-02-2025,Personal Reasons
20755,26-07-2020,Better Opportunity
39155,15-09-2025,Better Opportunity
20594,18-04-2025,Unknown
25984,25-05-2025,Relocation
7926,15-09-2025,Relocation
31327,30-11-2022,Unknown
1139,02-10-2025,Better Opportunity
42684,30-05-2023,Unknown
6240,01-06-2021,Better Opportunity
12529,09-08-2022,Relocation
4980,11-08-2025,Relocation
20566,23-02-2022,Unknown
10494,11-05-2020,Better Opportunity
34302,27-08-2025,Personal Reasons
16011,01-06-2023,Better Opportunity
8141,27-08-2024,Relocation
40961,27-08-2024,Personal Reasons
10517,25-11-2024,Personal Reasons
38911,17-03-2023,Unknown
18536,18-08-2021,Unknown
33584,14-06-2025,Unknown
13660,01-07-2022,Better Opportunity
11987,29-07-2017,Personal Reasons
24726,04-07-2025,Relocation
11539,14-10-2024,Retirement
34517,20-07-2021,Relocation
47871,25-10-2024,Personal Reasons
37137,29-06-2021,Relocation
35913,15-08-2021,Relocation
49785,23-06-2022,Better Opportunity
49523,04-03-2022,Better Opportunity
21503,19-08-2021,Retirement
569,28-07-2025,Unknown
41751,05-04-2023,Personal Reasons
12217,28-08-2025,Unknown
3029,10-06-2017,Unknown
33874,06-08-2024,Unknown
20634,02-10-2025,Retirement
20637,03-12-2018,Relocation
36330,17-04-2024,Unknown
41614,07-05-2020,Personal Reasons
7697,12-04-2025,Better Opportunity
47999,23-01-2024,Personal Reasons
10572,20-01-2021,Better Opportunity
29871,07-07-2023,Retirement
28084,27-06-2024,Personal Reasons
38517,05-08-2024,Personal Reasons
14978,02-08-2025,Better Opportunity
5766,01-03-2025,Personal Reasons
10511,22-09-2025,Relocation
20283,26-08-2024,Retirement
855,28-11-2024,Unknown
45943,02-08-2023,Personal Reasons
4220,13-06-2025,Unknown
40913,08-05-2025,Personal Reasons
13924,07-12-2024,Retirement
45497,20-04-2023,Unknown
1334,24-11-2023,Better Opportunity
14809,08-06-2022,Personal Reasons
18726,09-08-2025,Better Opportunity
42143,28-05-2022,Relocation
49550,07-01-2025,Retirement
21981,28-11-2024,Unknown
20995,20-02-2023,Unknown
29000,12-01-2018,Personal Reasons
4491,03-10-2025,Retirement
26793,28-09-2021,Unknown
37001,06-09-2025,Better Opportunity
47636,24-09-2022,Relocation
18009,25-07-2024,Unknown
13810,17-09-2024,Relocation
27323,12-04-2024,Better Opportunity
7316,12-04-2025,Personal Reasons
10102,25-12-2022,Relocation
33020,30-03-2020,Better Opportunity
33008,23-04-2025,Unknown
8256,16-04-2022,Personal Reasons
46020,27-09-2022,Personal Reasons
42259,12-08-2025,Relocation
39524,16-05-2024,Better Opportunity
23458,06-04-2022,Relocation
2390,24-09-2025,Personal Reasons
8856,03-01-2020,Unknown
46500,27-03-2025,Retirement
32107,21-06-2021,Relocation
14957,02-04-2024,Unknown
15488,06-08-2023,Personal Reasons
3658,21-02-2022,Retirement
16722,14-07-2022,Retirement
48888,10-10-2023,Better Opportunity
28058,27-08-2022,Personal Reasons
22163,30-12-2018,Retirement
47848,13-05-2020,Better Opportunity
41472,12-01-2025,Better Opportunity
20420,31-05-2022,Unknown
22869,16-02-2021,Retirement
12335,06-02-2021,Better Opportunity
35517,31-07-2025,Personal Reasons
27137,17-12-2024,Better Opportunity
33090,26-08-2024,Better Opportunity
33945,23-07-2025,Unknown
12834,20-03-2019,Unknown
20622,01-05-2024,Unknown
49000,05-06-2025,Unknown
49458,08-05-2018,Retirement
12429,09-11-2024,Personal Reasons
27556,22-08-2025,Retirement
46542,11-09-2022,Retirement
44888,20-07-2023,Better Opportunity
14813,31-08-2021,Unknown
42547,12-07-2021,Unknown
23384,18-05-2024,Personal Reasons
49915,16-07-2018,Retirement
662,01-06-2022,Better Opportunity
47368,25-09-2020,Unknown
17838,07-10-2018,Better Opportunity
36293,19-11-2022,Retirement
43567,23-09-2025,Unknown
28752,11-07-2025,Unknown
20451,06-05-2021,Unknown
33959,07-01-2017,Personal Reasons
35186,29-03-2020,Personal Reasons
33887,07-06-2025,Relocation
514,06-12-2020,Unknown
18577,11-01-2024,Better Opportunity
29638,13-04-2023,Personal Reasons
28986,16-01-2024,Personal Reasons
1562,03-08-2025,Better Opportunity
15340,06-12-2023,Personal Reasons
48799,30-01-2023,Unknown
23914,25-05-2025,Relocation
1101,10-08-2020,Relocation
3463,22-12-2021,Better Opportunity
39316,13-09-2025,Unknown
27011,21-06-2021,Personal Reasons
29791,11-06-2025,Unknown
23483,30-11-2022,Retirement
13513,11-10-2023,Better Opportunity
23974,08-07-2025,Retirement
48689,17-12-2024,Retirement
25250,21-01-2021,Retirement
16740,31-07-2022,Retirement
1379,29-05-2025,Retirement
45654,12-08-2022,Unknown
18087,20-06-2022,Retirement
42579,03-03-2019,Personal Reasons
10902,16-06-2025,Unknown
20224,18-03-2025,Unknown
33445,10-04-2021,Better Opportunity
48036,02-04-2021,Relocation
9573,27-02-2021,Relocation
1005,12-06-2021,Personal Reasons
43458,16-09-2018,Relocation
4761,18-12-2020,Personal Reasons
3762,07-08-2024,Better Opportunity
17135,17-11-2018,Better Opportunity
32503,06-09-2024,Retirement
6054,25-07-2019,Relocation
10665,24-03-2024,Better Opportunity
13744,11-04-2022,Retirement
20868,03-08-2025,Retirement
14261,18-11-2023,Personal Reasons
39154,28-09-2023,Personal Reasons
4672,20-05-2025,Retirement
3951,04-07-2025,Retirement
25360,14-09-2024,Better Opportunity
49203,02-12-2021,Retirement
19613,15-08-2018,Retirement
6214,30-04-2024,Relocation
37834,28-05-2024,Personal Reasons
11397,16-04-2022,Relocation
46347,07-02-2017,Better Opportunity
30073,15-09-2022,Personal Reasons
4730,06-10-2020,Relocation
41651,10-02-2023,Personal Reasons
28258,06-10-2025,Unknown
30189,05-03-2025,Personal Reasons
48093,24-09-2025,Better Opportunity
12314,25-07-2022,Retirement
40308,30-06-2025,Unknown
10240,10-03-2024,Retirement
1521,14-07-2022,Retirement
13971,15-01-2025,Better Opportunity
21216,01-06-2021,Better Opportunity
7512,07-12-2021,Relocation
33165,29-08-2020,Relocation
27367,16-11-2020,Retirement
819,25-04-2017,Retirement
43645,03-05-2017,Better Opportunity
39174,17-08-2019,Better Opportunity
14060,17-01-2024,Relocation
36013,15-03-2022,Personal Reasons
23314,14-08-2025,Relocation
42211,05-02-2025,Relocation
38498,29-10-2021,Relocation
15959,30-04-2023,Retirement
42325,28-08-2025,Relocation
6956,09-06-2020,Relocation
42294,08-07-2023,Relocation
11302,08-12-2019,Unknown
21566,25-03-2025,Better Opportunity
14620,10-08-2024,Personal Reasons
2004,03-06-2023,Unknown
12693,15-06-2023,Retirement
49823,02-06-2025,Better Opportunity
5965,02-10-2025,Unknown
34259,04-09-2020,Unknown
2015,03-03-2025,Better Opportunity
34626,02-04-2025,Relocation
18510,13-11-2023,Retirement
46071,17-09-2025,Unknown
17422,26-07-2024,Personal Reasons
26933,19-07-2019,Personal Reasons
13287,16-04-2024,Better Opportunity
23954,13-10-2021,Better Opportunity
16674,04-01-2024,Unknown
915,10-09-2021,Unknown
6545,14-04-2019,Relocation
11574,14-02-2024,Retirement
39560,01-02-2025,Better Opportunity
29872,03-08-2023,Personal Reasons
12389,30-03-2024,Personal Reasons
48706,23-03-2025,Unknown
22787,08-11-2018,Personal Reasons
23768,27-11-2023,Retirement
47512,29-07-2023,Relocation
40138,30-06-2025,Retirement
34560,19-04-2025,Personal Reasons
28265,29-08-2020,Relocation
8204,29-11-2024,Unknown
21143,08-05-2023,Unknown
38371,15-09-2025,Unknown
29941,31-10-2024,Unknown
21294,18-08-2023,Retirement
29101,31-08-2022,Unknown
48505,21-03-2023,Relocation
11134,12-05-2022,Relocation
44469,15-08-2025,Relocation
112,11-05-2025,Better Opportunity
16910,28-08-2023,Personal Reasons
1412,19-11-2020,Relocation
39370,14-03-2020,Better Opportunity
28358,22-07-2025,Personal Reasons
30951,04-10-2025,Better Opportunity
21800,07-01-2023,Better Opportunity
13142,04-12-2023,Retirement
35488,07-08-2020,Better Opportunity
35998,10-05-2021,Unknown
26005,05-04-2025,Unknown
3862,18-04-2019,Retirement
13034,17-12-2024,Unknown
34542,30-07-2024,Retirement
27436,10-03-2019,Retirement
27789,18-09-2021,Relocation
16177,01-07-2023,Personal Reasons
41293,15-09-2022,Relocation
48946,06-02-2022,Unknown
35911,01-04-2022,Better Opportunity
43035,02-09-2024,Unknown
47737,10-07-2024,Retirement
12658,15-10-2023,Unknown
33673,19-12-2018,Better Opportunity
15411,02-04-2023,Relocation
35129,18-11-2023,Relocation
2501,18-10-2022,Retirement
3511,26-07-2022,Personal Reasons
45021,22-08-2024,Retirement
1900,15-08-2025,Unknown
1497,24-11-2024,Unknown
15974,21-11-2019,Retirement
862,26-08-2023,Personal Reasons
46306,14-10-2017,Unknown
42006,22-02-2024,Retirement
25686,17-06-2017,Unknown
32445,02-02-2020,Unknown
43960,19-06-2025,Retirement
44058,26-03-2025,Better Opportunity
24228,22-11-2022,Personal Reasons
17677,30-09-2023,Relocation
44953,12-09-2024,Better Opportunity
13002,13-09-2021,Relocation
1039,30-08-2020,Relocation
43545,07-05-2025,Relocation
45629,17-02-2023,Unknown
2442,19-05-2023,Personal Reasons
46210,30-05-2023,Retirement
5365,28-07-2024,Retirement
38391,08-05-2024,Relocation
6535,01-02-2019,Relocation
10844,25-02-2025,Personal Reasons
42674,25-04-2024,Relocation
30447,07-11-2024,Personal Reasons
37789,04-11-2019,Better Opportunity
34744,13-06-2024,Retirement
42734,03-10-2025,Better Opportunity
36077,08-10-2021,Unknown
18345,25-02-2024,Unknown
13974,13-03-2017,Better Opportunity
46565,27-10-2022,Unknown
13337,22-07-2024,Relocation
41489,30-10-2023,Personal Reasons
30040,21-05-2023,Better Opportunity
28113,16-07-2022,Retirement
45498,04-08-2022,Unknown
34857,20-01-2024,Retirement
31143,07-02-2023,Unknown
39575,12-06-2021,Retirement
45307,11-06-2025,Better Opportunity
39201,12-08-2025,Unknown
3961,08-08-2022,Better Opportunity
4025,09-05-2025,Relocation
2139,16-12-2022,Retirement
33000,13-07-2022,Personal Reasons
15459,09-01-2021,Unknown
23294,06-06-2019,Better Opportunity
21965,05-02-2025,Unknown
44806,25-04-2024,Unknown
10785,09-04-2022,Personal Reasons
40964,13-09-2020,Relocation
13597,01-04-2023,Relocation
14848,06-02-2021,Personal Reasons
24345,24-09-2024,Unknown
3475,25-11-2018,Better Opportunity
