Candidate_ID,Job_Role,Source,Application_Date,Hiring_Status,Joining_Date
60528,Analyst,Referral,03-05-2023,Unknown,
60529,Manager,Walk-in,16-12-2022,Hired,Pending
60530,Intern,Job Portal,23-03-2025,Hired,28-07-2023
60531,Manager,LinkedIn,09-08-2025,Hired,17-11-2022
60532,Analyst,LinkedIn,27-07-2024,Rejected,
60533,Manager,Referral,25-03-2025,Hired,22-08-2023
60534,Executive,Walk-in,24-10-2022,Hired,27-06-2023
60535,Intern,Referral,12-10-2023,Hired,15-10-2023
60536,Associate,Job Portal,05-09-2024,Hired,26-03-2024
60537,Associate,Walk-in,15-12-2023,Hired,14-07-2024
60538,Executive,Job Portal,01-11-2022,Unknown,
60539,Associate,Walk-in,24-05-2024,Unknown,
60540,Intern,Referral,31-12-2022,Rejected,
60541,Analyst,Job Portal,02-06-2024,Rejected,
60542,Manager,Job Portal,04-02-2023,Unknown,
60543,Analyst,LinkedIn,28-09-2024,Rejected,
60544,Associate,LinkedIn,14-12-2022,Unknown,
60545,Executive,Walk-in,07-12-2023,Rejected,
60546,Associate,Referral,20-08-2023,Rejected,
60547,Analyst,Job Portal,14-12-2024,Rejected,
60548,Executive,Referral,21-04-2025,Unknown,
60549,Intern,Job Portal,17-06-2024,Hired,13-01-2023
60550,Associate,Referral,29-01-2025,Rejected,
60551,Manager,Referral,30-08-2025,Hired,14-06-2025
60552,Manager,Referral,24-11-2022,Hired,27-11-2024
60553,Analyst,Referral,13-07-2023,Hired,Pending
60554,Associate,Walk-in,16-05-2023,Unknown,
60555,Intern,Referral,05-12-2023,Hired,21-07-2023
60556,Intern,LinkedIn,25-01-2025,Rejected,
60557,Executive,LinkedIn,15-11-2023,Rejected,
60558,Executive,LinkedIn,29-03-2024,Hired,Pending
60559,Analyst,LinkedIn,08-05-2024,Rejected,
60560,Manager,Job Portal,26-05-2023,Rejected,
60561,Executive,Walk-in,09-09-2023,Unknown,
60562,Executive,LinkedIn,11-03-2024,Rejected,
60563,Manager,Referral,26-10-2024,Hired,19-09-2024
60564,Associate,Job Portal,10-07-2025,Unknown,
60565,Manager,Walk-in,26-11-2024,Unknown,
60566,Executive,LinkedIn,13-06-2023,Unknown,
60567,Associate,Walk-in,09-10-2024,Rejected,
60568,Intern,Referral,27-09-2023,Rejected,
60569,Intern,Job Portal,16-03-2024,Hired,Pending
60570,Manager,LinkedIn,22-03-2023,Rejected,
60571,Intern,LinkedIn,17-09-2024,Rejected,
60572,Intern,Job Portal,09-06-2025,Unknown,
60573,Executive,Job Portal,27-09-2023,Unknown,
60574,Manager,LinkedIn,15-06-2025,Rejected,
60575,Manager,Referral,17-08-2025,Rejected,
60576,Executive,LinkedIn,23-06-2023,Hired,Pending
60577,Intern,Job Portal,18-04-2023,Hired,Pending
60578,Intern,LinkedIn,10-02-2025,Unknown,
60579,Associate,Job Portal,11-12-2022,Unknown,
60580,Manager,Referral,08-12-2022,Rejected,
60581,Executive,Job Portal,18-09-2024,Hired,11-10-2024
60582,Analyst,LinkedIn,13-12-2022,Unknown,
60583,Analyst,LinkedIn,21-08-2025,Unknown,
60584,Manager,Walk-in,21-04-2023,Rejected,
60585,Associate,Job Portal,08-04-2024,Hired,26-08-2023
60586,Executive,LinkedIn,17-10-2023,Unknown,
60587,Associate,Walk-in,25-02-2025,Unknown,
60588,Intern,Referral,23-01-2024,Unknown,
60589,Executive,LinkedIn,16-06-2024,Hired,28-08-2024
60590,Analyst,LinkedIn,06-07-2023,Unknown,
60591,Executive,LinkedIn,05-10-2024,Rejected,
60592,Manager,LinkedIn,13-10-2023,Rejected,
60593,Manager,Referral,22-04-2024,Hired,23-11-2023
60594,Associate,LinkedIn,14-10-2022,Unknown,
60595,Analyst,LinkedIn,29-11-2023,Hired,Pending
60596,Intern,LinkedIn,06-10-2023,Unknown,
60597,Intern,Job Portal,08-08-2024,Rejected,
60598,Manager,Walk-in,07-10-2024,Hired,Pending
60599,Analyst,Job Portal,02-03-2024,Hired,23-01-2023
60600,Associate,LinkedIn,04-10-2025,Unknown,
60601,Executive,LinkedIn,07-04-2024,Rejected,
60602,Manager,Walk-in,09-01-2023,Unknown,
60603,Analyst,Walk-in,10-05-2023,Rejected,
60604,Associate,Job Portal,04-05-2024,Hired,02-06-2025
60605,Associate,LinkedIn,14-08-2025,Hired,Pending
60606,Intern,LinkedIn,04-12-2024,Unknown,
60607,Analyst,Referral,21-10-2022,Unknown,
60608,Analyst,Walk-in,08-04-2024,Hired,10-05-2025
60609,Associate,Referral,12-07-2025,Rejected,
60610,Intern,LinkedIn,29-07-2023,Hired,Pending
60611,Executive,Referral,07-01-2023,Unknown,
60612,Intern,Job Portal,13-03-2025,Hired,15-02-2023
60613,Associate,Walk-in,09-06-2025,Unknown,
60614,Associate,Referral,28-11-2022,Hired,01-11-2023
60615,Manager,LinkedIn,08-10-2024,Unknown,
60616,Manager,LinkedIn,09-03-2023,Rejected,
60617,Analyst,Job Portal,19-01-2024,Rejected,
60618,Intern,Referral,16-10-2022,Hired,16-03-2023
60619,Intern,Referral,30-03-2025,Unknown,
60620,Associate,Referral,31-10-2024,Rejected,
60621,Executive,Job Portal,17-06-2023,Hired,Pending
60622,Analyst,LinkedIn,12-07-2024,Unknown,
60623,Intern,LinkedIn,07-05-2023,Hired,28-07-2024
60624,Associate,Walk-in,29-09-2024,Hired,30-08-2023
60625,Intern,Job Portal,23-04-2025,Rejected,
60626,Analyst,LinkedIn,02-05-2025,Rejected,
60627,Associate,Job Portal,10-02-2023,Rejected,
60628,Executive,Walk-in,21-09-2025,Hired,25-10-2024
60629,Analyst,Job Portal,25-07-2024,Unknown,
60630,Associate,Referral,26-01-2023,Rejected,
60631,Associate,LinkedIn,25-12-2023,Unknown,
60632,Analyst,LinkedIn,12-06-2025,Hired,Pending
60633,Manager,Job Portal,26-09-2024,Hired,Pending
60634,Analyst,LinkedIn,02-04-2024,Rejected,
60635,Intern,Referral,19-07-2023,Unknown,
60636,Executive,Walk-in,05-08-2024,Unknown,
60637,Associate,LinkedIn,04-02-2023,Hired,Pending
60638,Manager,Job Portal,04-12-2023,Rejected,
60639,Executive,Job Portal,28-07-2024,Rejected,
60640,Analyst,LinkedIn,11-10-2025,Unknown,
60641,Intern,Referral,10-12-2023,Unknown,
60642,Executive,LinkedIn,28-03-2025,Unknown,
60643,Analyst,LinkedIn,01-01-2025,Unknown,
60644,Analyst,LinkedIn,25-07-2023,Hired,30-04-2025
60645,Intern,Walk-in,12-02-2023,Rejected,
60646,Manager,LinkedIn,30-05-2023,Rejected,
60647,Associate,LinkedIn,17-03-2024,Rejected,
60648,Executive,LinkedIn,10-06-2024,Hired,22-04-2023
60649,Intern,Referral,18-07-2024,Unknown,
60650,Associate,Referral,22-04-2025,Unknown,
60651,Executive,Referral,10-02-2023,Rejected,
60652,Associate,LinkedIn,12-06-2023,Hired,Pending
60653,Manager,Walk-in,09-04-2024,Rejected,
60654,Associate,Job Portal,16-08-2025,Unknown,
60655,Executive,LinkedIn,07-06-2023,Rejected,
60656,Associate,LinkedIn,03-11-2022,Hired,09-09-2025
60657,Intern,Walk-in,09-11-2022,Unknown,
60658,Intern,Referral,04-08-2024,Hired,Pending
60659,Executive,LinkedIn,27-02-2025,Unknown,
60660,Analyst,Referral,24-07-2024,Hired,14-06-2025
60661,Intern,LinkedIn,11-02-2024,Rejected,
60662,Manager,Walk-in,05-06-2024,Hired,Pending
60663,Intern,LinkedIn,07-08-2025,Rejected,
60664,Executive,LinkedIn,21-09-2023,Rejected,
60665,Manager,LinkedIn,20-03-2023,Hired,Pending
60666,Analyst,Job Portal,28-08-2025,Rejected,
60667,Manager,Referral,03-12-2023,Hired,Pending
60668,Associate,Job Portal,18-04-2024,Unknown,
60669,Associate,Walk-in,21-11-2022,Rejected,
60670,Analyst,Referral,01-07-2025,Unknown,
60671,Associate,Job Portal,10-10-2024,Unknown,
60672,Executive,Job Portal,20-07-2023,Hired,07-12-2023
60673,Executive,LinkedIn,04-03-2025,Hired,Pending
60674,Intern,LinkedIn,20-02-2024,Hired,07-08-2023
60675,Associate,Job Portal,15-06-2025,Unknown,
60676,Associate,Referral,19-11-2024,Unknown,
60677,Executive,Referral,20-10-2022,Unknown,
60678,Intern,Referral,11-09-2025,Hired,Pending
60679,Manager,LinkedIn,14-04-2023,Rejected,
60680,Executive,Referral,15-06-2023,Hired,Pending
60681,Intern,LinkedIn,26-10-2023,Rejected,
60682,Associate,Job Portal,15-06-2023,Rejected,
60683,Analyst,LinkedIn,18-10-2022,Unknown,
60684,Intern,LinkedIn,05-03-2023,Rejected,
60685,Intern,Referral,05-12-2023,Hired,23-09-2024
60686,Analyst,Job Portal,30-07-2023,Hired,13-11-2024
60687,Intern,Walk-in,25-04-2023,Unknown,
60688,Manager,Walk-in,11-07-2023,Unknown,
60689,Executive,LinkedIn,03-12-2022,Unknown,
60690,Manager,LinkedIn,14-08-2023,Rejected,
60691,Executive,Walk-in,16-06-2025,Hired,Pending
60692,Manager,Job Portal,15-02-2024,Rejected,
60693,Intern,LinkedIn,10-12-2023,Unknown,
60694,Intern,Referral,30-05-2024,Rejected,
60695,Analyst,Walk-in,22-06-2025,Unknown,
60696,Manager,Job Portal,06-02-2025,Unknown,
60697,Associate,LinkedIn,18-01-2023,Rejected,
60698,Manager,Job Portal,02-09-2024,Rejected,
60699,Intern,LinkedIn,11-06-2023,Hired,23-03-2023
60700,Associate,Walk-in,24-12-2022,Rejected,
60701,Executive,Referral,28-03-2023,Unknown,
60702,Associate,Walk-in,29-12-2022,Rejected,
60703,Executive,Job Portal,22-05-2024,Rejected,
60704,Associate,Walk-in,21-05-2023,Unknown,
60705,Executive,LinkedIn,28-04-2024,Rejected,
60706,Intern,Walk-in,09-02-2024,Unknown,
60707,Intern,Referral,24-02-2025,Unknown,
60708,Executive,LinkedIn,24-01-2023,Hired,Pending
60709,Associate,LinkedIn,24-03-2024,Unknown,
60710,Associate,LinkedIn,29-08-2025,Unknown,
60711,Analyst,LinkedIn,07-10-2024,Unknown,
60712,Manager,Job Portal,22-07-2023,Unknown,
60713,Intern,LinkedIn,17-01-2025,Hired,11-11-2022
60714,Manager,LinkedIn,07-06-2024,Hired,Pending
60715,Executive,LinkedIn,07-03-2024,Rejected,
60716,Associate,Walk-in,08-06-2025,Unknown,
60717,Analyst,Walk-in,21-12-2024,Unknown,
60718,Analyst,Job Portal,17-09-2025,Rejected,
60719,Intern,LinkedIn,22-04-2023,Rejected,
60720,Analyst,LinkedIn,16-04-2025,Hired,Pending
60721,Associate,Job Portal,14-12-2023,Hired,Pending
60722,Intern,Job Portal,04-04-2025,Rejected,
60723,Analyst,Job Portal,09-11-2024,Hired,Pending
60724,Analyst,Referral,15-01-2025,Rejected,
60725,Intern,Job Portal,31-08-2023,Rejected,
60726,Executive,LinkedIn,14-02-2024,Unknown,
60727,Manager,LinkedIn,29-07-2023,Rejected,
60728,Intern,LinkedIn,07-09-2025,Hired,Pending
60729,Associate,LinkedIn,08-01-2024,Hired,Pending
60730,Associate,Walk-in,28-01-2025,Rejected,
60731,Manager,LinkedIn,26-02-2023,Unknown,
60732,Analyst,LinkedIn,26-07-2024,Unknown,
60733,Intern,LinkedIn,16-09-2023,Rejected,
60734,Executive,Referral,02-06-2024,Rejected,
60735,Intern,Job Portal,21-03-2023,Unknown,
60736,Intern,Job Portal,30-10-2024,Rejected,
60737,Executive,LinkedIn,28-08-2023,Rejected,
60738,Intern,Job Portal,22-11-2024,Rejected,
60739,Associate,Walk-in,06-04-2024,Hired,28-04-2025
60740,Associate,Referral,20-01-2025,Rejected,
60741,Associate,LinkedIn,10-09-2024,Rejected,
60742,Manager,Job Portal,26-05-2024,Unknown,
60743,Manager,Referral,22-10-2022,Hired,Pending
60744,Associate,LinkedIn,31-12-2023,Unknown,
60745,Executive,LinkedIn,06-10-2024,Hired,Pending
60746,Executive,Job Portal,18-12-2022,Hired,12-11-2023
60747,Analyst,LinkedIn,06-02-2025,Rejected,
60748,Intern,Job Portal,27-06-2023,Hired,Pending
60749,Manager,LinkedIn,12-11-2022,Unknown,
60750,Intern,LinkedIn,10-03-2024,Rejected,
60751,Analyst,Job Portal,09-12-2023,Rejected,
60752,Manager,Job Portal,28-01-2025,Rejected,
60753,Intern,LinkedIn,31-03-2025,Rejected,
60754,Manager,Job Portal,23-08-2024,Hired,Pending
60755,Manager,Walk-in,07-05-2023,Hired,09-10-2025
60756,Executive,Referral,15-11-2022,Unknown,
60757,Manager,Referral,03-04-2024,Rejected,
60758,Manager,Walk-in,27-06-2023,Rejected,
60759,Associate,Job Portal,07-12-2022,Unknown,
60760,Executive,LinkedIn,17-04-2025,Rejected,
60761,Associate,Walk-in,17-07-2025,Unknown,
60762,Intern,Walk-in,10-02-2025,Rejected,
60763,Intern,Referral,04-11-2023,Rejected,
60764,Executive,Job Portal,05-07-2024,Rejected,
60765,Intern,LinkedIn,14-03-2025,Hired,09-04-2025
60766,Analyst,LinkedIn,31-03-2024,Hired,17-04-2024
60767,Manager,Referral,01-04-2023,Unknown,
60768,Executive,Job Portal,03-06-2024,Unknown,
60769,Analyst,LinkedIn,26-05-2025,Unknown,
60770,Associate,LinkedIn,13-02-2025,Rejected,
60771,Manager,Job Portal,09-11-2023,Rejected,
60772,Executive,Walk-in,28-02-2024,Rejected,
60773,Executive,Walk-in,20-10-2023,Unknown,
60774,Manager,LinkedIn,10-08-2024,Unknown,
60775,Intern,LinkedIn,08-02-2023,Rejected,
60776,Associate,Job Portal,13-08-2024,Hired,Pending
60777,Associate,LinkedIn,20-05-2025,Rejected,
60778,Executive,LinkedIn,23-12-2022,Unknown,
60779,Manager,Job Portal,31-07-2024,Unknown,
60780,Analyst,Walk-in,18-10-2022,Rejected,
60781,Analyst,Walk-in,06-08-2024,Unknown,
60782,Analyst,Walk-in,02-09-2024,Rejected,
60783,Manager,LinkedIn,15-02-2025,Rejected,
60784,Executive,LinkedIn,27-04-2025,Rejected,
60785,Intern,LinkedIn,17-06-2025,Unknown,
60786,Associate,Referral,24-05-2023,Rejected,
60787,Manager,Referral,10-04-2024,Unknown,
60788,Manager,Referral,17-12-2023,Rejected,
60789,Executive,Referral,08-02-2023,Unknown,
60790,Analyst,Walk-in,07-03-2025,Rejected,
60791,Analyst,LinkedIn,26-03-2025,Rejected,
60792,Analyst,Job Portal,10-08-2025,Hired,Pending
60793,Executive,Walk-in,14-09-2025,Hired,Pending
60794,Analyst,LinkedIn,22-12-2022,Hired,Pending
60795,Intern,LinkedIn,10-12-2022,Hired,Pending
60796,Analyst,Referral,20-12-2023,Hired,09-11-2023
60797,Manager,Job Portal,29-03-2024,Hired,05-11-2024
60798,Analyst,Walk-in,03-09-2023,Rejected,
60799,Analyst,Job Portal,13-07-2025,Rejected,
60800,Analyst,Walk-in,16-05-2025,Rejected,
60801,Intern,LinkedIn,06-11-2024,Hired,Pending
60802,Analyst,Job Portal,13-02-2024,Rejected,
60803,Manager,Referral,21-03-2025,Rejected,
60804,Associate,Walk-in,29-08-2025,Rejected,
60805,Analyst,Referral,23-03-2023,Hired,16-08-2025
60806,Manager,LinkedIn,16-09-2024,Rejected,
60807,Manager,Job Portal,25-06-2024,Hired,23-11-2022
60808,Executive,Walk-in,25-07-2024,Rejected,
60809,Intern,LinkedIn,11-06-2023,Hired,Pending
60810,Analyst,Job Portal,04-06-2023,Hired,Pending
60811,Intern,Walk-in,07-06-2025,Hired,22-09-2024
60812,Associate,Walk-in,25-09-2025,Rejected,
60813,Analyst,Job Portal,15-08-2025,Unknown,
60814,Manager,Referral,07-04-2023,Hired,04-08-2024
60815,Analyst,Job Portal,26-01-2023,Rejected,
60816,Executive,LinkedIn,01-08-2023,Unknown,
60817,Analyst,LinkedIn,04-10-2024,Hired,Pending
60818,Executive,LinkedIn,14-11-2022,Unknown,
60819,Manager,Walk-in,10-02-2024,Unknown,
60820,Analyst,Job Portal,30-12-2023,Rejected,
60821,Manager,Referral,08-08-2023,Unknown,
60822,Manager,LinkedIn,27-03-2023,Hired,07-05-2024
60823,Manager,LinkedIn,16-09-2023,Hired,Pending
60824,Executive,Referral,12-02-2025,Rejected,
60825,Intern,LinkedIn,16-06-2023,Hired,Pending
60826,Executive,Job Portal,09-05-2025,Unknown,
60827,Associate,LinkedIn,15-05-2023,Unknown,
60828,Manager,Walk-in,17-01-2023,Hired,03-10-2023
60829,Intern,LinkedIn,14-02-2025,Rejected,
60830,Associate,LinkedIn,08-12-2024,Rejected,
60831,Analyst,LinkedIn,01-07-2025,Unknown,
60832,Manager,Referral,02-02-2024,Hired,Pending
60833,Manager,LinkedIn,02-08-2023,Hired,31-05-2025
60834,Analyst,Job Portal,02-02-2025,Unknown,
60835,Intern,Referral,03-10-2024,Hired,25-09-2024
60836,Manager,LinkedIn,13-01-2024,Hired,07-12-2024
60837,Manager,LinkedIn,03-11-2022,Rejected,
60838,Manager,LinkedIn,10-02-2023,Hired,Pending
60839,Executive,Referral,07-12-2023,Rejected,
60840,Executive,Referral,26-12-2022,Unknown,
60841,Intern,Walk-in,24-04-2023,Unknown,
60842,Intern,LinkedIn,27-07-2024,Rejected,
60843,Associate,LinkedIn,27-03-2023,Rejected,
60844,Executive,Referral,15-02-2025,Hired,Pending
60845,Analyst,LinkedIn,05-10-2023,Rejected,
60846,Analyst,Referral,09-11-2024,Unknown,
60847,Associate,Referral,06-12-2023,Unknown,
60848,Intern,Referral,30-06-2025,Hired,Pending
60849,Analyst,Job Portal,27-01-2024,Unknown,
60850,Intern,Job Portal,16-12-2022,Unknown,
60851,Analyst,Walk-in,26-01-2024,Unknown,
60852,Intern,Referral,12-05-2024,Unknown,
60853,Intern,LinkedIn,08-06-2025,Rejected,
60854,Intern,Referral,06-05-2025,Rejected,
60855,Associate,Walk-in,31-10-2022,Hired,Pending
60856,Associate,Job Portal,25-02-2023,Hired,Pending
60857,Intern,Referral,19-04-2025,Unknown,
60858,Executive,Job Portal,06-08-2024,Hired,Pending
60859,Executive,LinkedIn,17-05-2023,Unknown,
60860,Intern,Walk-in,04-01-2023,Unknown,
60861,Associate,LinkedIn,08-08-2025,Unknown,
60862,Executive,Job Portal,11-02-2023,Unknown,
60863,Associate,Job Portal,18-09-2023,Rejected,
60864,Analyst,LinkedIn,18-08-2023,Hired,14-04-2023
60865,Associate,LinkedIn,08-06-2023,Hired,21-11-2022
60866,Manager,Job Portal,08-03-2025,Hired,Pending
60867,Analyst,Referral,23-06-2024,Unknown,
60868,Associate,LinkedIn,22-09-2024,Hired,Pending
60869,Analyst,LinkedIn,28-12-2022,Unknown,
60870,Intern,Walk-in,08-06-2024,Hired,Pending
60871,Manager,Job Portal,10-07-2024,Rejected,
60872,Analyst,Job Portal,10-03-2024,Unknown,
60873,Executive,Referral,24-08-2023,Hired,Pending
60874,Analyst,LinkedIn,15-08-2023,Rejected,
60875,Executive,Walk-in,19-06-2024,Unknown,
60876,Analyst,Walk-in,12-11-2024,Hired,14-07-2024
60877,Manager,Referral,08-05-2024,Rejected,
60878,Analyst,LinkedIn,14-05-2025,Hired,08-02-2025
60879,Intern,Referral,07-11-2022,Hired,Pending
60880,Associate,Walk-in,10-12-2024,Rejected,
60881,Intern,LinkedIn,03-04-2023,Unknown,
60882,Associate,LinkedIn,26-04-2023,Rejected,
60883,Manager,Job Portal,03-07-2024,Unknown,
60884,Executive,Referral,10-05-2023,Hired,06-10-2023
60885,Manager,LinkedIn,29-10-2024,Hired,Pending
60886,Executive,LinkedIn,09-11-2023,Hired,08-07-2024
60887,Executive,LinkedIn,15-12-2024,Unknown,
60888,Executive,LinkedIn,24-07-2023,Rejected,
60889,Associate,LinkedIn,01-01-2023,Unknown,
60890,Intern,Job Portal,20-07-2025,Unknown,
60891,Associate,Walk-in,18-06-2024,Unknown,
60892,Analyst,Walk-in,17-01-2025,Rejected,
60893,Executive,Job Portal,23-04-2025,Rejected,
60894,Manager,Walk-in,15-09-2023,Hired,Pending
60895,Executive,Walk-in,29-01-2024,Rejected,
60896,Associate,Job Portal,21-03-2024,Rejected,
60897,Manager,LinkedIn,16-08-2023,Rejected,
60898,Manager,Referral,23-10-2023,Unknown,
60899,Analyst,Job Portal,21-11-2023,Rejected,
60900,Associate,LinkedIn,16-07-2025,Rejected,
60901,Associate,LinkedIn,22-07-2023,Hired,26-10-2024
60902,Analyst,Referral,23-09-2023,Unknown,
60903,Executive,Job Portal,25-11-2023,Unknown,
60904,Analyst,Referral,16-02-2023,Unknown,
60905,Analyst,Job Portal,30-09-2023,Hired,29-03-2025
60906,Analyst,Walk-in,24-02-2023,Rejected,
60907,Analyst,LinkedIn,22-01-2024,Hired,Pending
60908,Associate,Referral,27-05-2024,Rejected,
60909,Executive,Job Portal,24-09-2023,Rejected,
60910,Executive,Referral,01-11-2023,Hired,Pending
60911,Executive,Walk-in,04-05-2025,Hired,Pending
60912,Executive,LinkedIn,10-09-2025,Hired,Pending
60913,Analyst,Walk-in,26-09-2023,Rejected,
60914,Intern,LinkedIn,09-02-2023,Hired,26-08-2023
60915,Executive,Job Portal,13-04-2024,Rejected,
60916,Executive,Walk-in,06-05-2023,Hired,Pending
60917,Intern,Referral,28-03-2023,Rejected,
60918,Manager,Referral,24-09-2023,Hired,22-11-2022
60919,Executive,LinkedIn,02-10-2023,Hired,Pending
60920,Associate,LinkedIn,10-07-2023,Unknown,
60921,Analyst,LinkedIn,19-05-2024,Hired,17-08-2024
60922,Intern,Referral,31-03-2025,Rejected,
60923,Associate,Job Portal,09-01-2025,Rejected,
60924,Associate,Referral,10-04-2024,Unknown,
60925,Executive,LinkedIn,17-01-2024,Hired,17-01-2024
60926,Manager,Job Portal,21-06-2023,Rejected,
60927,Analyst,Job Portal,05-06-2024,Unknown,
60928,Executive,Referral,29-08-2025,Rejected,
60929,Intern,LinkedIn,03-06-2024,Unknown,
60930,Manager,Referral,15-02-2023,Hired,05-05-2023
60931,Intern,Referral,19-08-2023,Rejected,
60932,Associate,Job Portal,19-11-2024,Hired,Pending
60933,Analyst,LinkedIn,26-09-2024,Hired,Pending
60934,Analyst,LinkedIn,05-05-2023,Rejected,
60935,Executive,Referral,14-03-2024,Hired,03-12-2022
60936,Executive,LinkedIn,26-05-2023,Rejected,
60937,Intern,LinkedIn,11-09-2024,Rejected,
60938,Analyst,Walk-in,21-12-2024,Unknown,
60939,Analyst,Walk-in,05-04-2025,Hired,15-12-2023
60940,Associate,LinkedIn,05-09-2024,Unknown,
60941,Manager,Walk-in,31-10-2023,Rejected,
60942,Executive,Referral,27-10-2023,Rejected,
60943,Manager,Referral,20-07-2025,Hired,Pending
60944,Intern,LinkedIn,09-05-2025,Unknown,
60945,Analyst,LinkedIn,03-06-2023,Rejected,
60946,Manager,LinkedIn,20-06-2025,Hired,Pending
60947,Intern,LinkedIn,17-06-2025,Rejected,
60948,Executive,Walk-in,01-10-2023,Unknown,
60949,Executive,Referral,31-05-2023,Rejected,
60950,Associate,Referral,26-11-2024,Unknown,
60951,Manager,Referral,29-12-2023,Unknown,
60952,Executive,Job Portal,24-05-2024,Rejected,
60953,Executive,Referral,06-07-2023,Rejected,
60954,Intern,Walk-in,07-05-2023,Rejected,
60955,Associate,Job Portal,15-02-2025,Unknown,
60956,Executive,LinkedIn,29-03-2025,Rejected,
60957,Executive,Job Portal,29-08-2024,Unknown,
60958,Associate,LinkedIn,18-12-2024,Hired,Pending
60959,Intern,LinkedIn,01-02-2023,Unknown,
60960,Analyst,Walk-in,05-10-2024,Unknown,
60961,Analyst,LinkedIn,15-12-2024,Hired,Pending
60962,Executive,Referral,07-06-2025,Rejected,
60963,Analyst,LinkedIn,22-11-2024,Unknown,
60964,Executive,Job Portal,19-08-2025,Hired,24-05-2023
60965,Intern,Walk-in,12-04-2025,Hired,Pending
60966,Manager,Referral,14-11-2022,Unknown,
60967,Associate,Job Portal,15-07-2024,Unknown,
60968,Analyst,Job Portal,08-03-2025,Rejected,
60969,Associate,LinkedIn,23-10-2022,Hired,Pending
60970,Executive,LinkedIn,12-10-2025,Unknown,
